League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Brazil Serie D,2023-05-27,16:00:00,4,Athletic Club,Noroeste,1.8,3.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal Liga NOS,2023-05-27,16:30:00,34,Sporting Braga,Paços de Ferreira,1.25,6.5,10.0,1.02,13.0,1.12,6.0,1.44,2.6,2.15,1.61,3.5,1.3,1.95,1.83
Brazil Serie C,2023-05-27,16:30:00,5,Ypiranga Erechim,Manaus,1.51,3.82,6.4,1.05,10.5,1.3,3.22,1.95,1.75,3.28,1.29,6.05,1.09,1.9,1.86
USA USL Championship,2023-05-27,17:00:00,0,Detroit City FC,Birmingham Legion,3.04,3.38,2.2,1.04,12.75,1.25,3.58,1.75,1.95,2.93,1.35,5.25,1.12,1.68,2.1
Brazil Serie B,2023-05-27,17:00:00,9,Ituano,Londrina,2.23,3.24,3.36,1.08,6.5,1.44,2.6,2.37,1.5,4.33,1.18,8.0,1.05,2.0,1.73
Brazil Serie B,2023-05-27,17:00:00,9,CRB,Juventude,2.27,3.22,3.3,1.1,8.0,1.44,2.67,2.3,1.57,4.15,1.2,8.0,1.06,2.0,1.76
Brazil Serie D,2023-05-27,17:00:00,4,Bahia de Feira,Jacuipense,2.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-27,17:00:00,4,Retrô,Atlético Alagoinhas,1.52,3.38,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-27,17:00:00,4,XV de Piracicaba,Ferroviária,2.29,2.88,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-05-27,17:00:00,5,Brusque,EC São José,1.69,3.44,5.0,1.08,8.3,1.4,2.72,2.25,1.57,4.05,1.2,7.5,1.06,2.2,1.67
Argentina Prim B Nacional,2023-05-27,17:05:00,18,Almirante Brown,San Martín Tucumán,2.48,3.08,3.06,1.08,6.25,1.57,2.25,2.73,1.4,4.95,1.12,9.9,1.01,2.15,1.6
Peru Primera División,2023-05-27,17:30:00,17,Real Garcilaso,Sport Boys,1.31,4.23,7.25,1.0,10.25,1.23,3.72,1.74,1.98,2.83,1.36,5.2,1.11,2.13,1.67
Ecuador Primera Categoría Serie A,2023-05-27,17:30:00,12,Orense SC,Cumbayá,1.65,3.5,4.7,1.04,8.0,1.36,3.0,2.05,1.67,3.75,1.25,8.0,1.04,2.05,1.72
Chile Segunda División,2023-05-27,17:30:00,12,Trasandino,Lautaro de Buin ,2.3,3.2,2.75,0.0,0.0,0.0,0.0,2.38,1.53,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie B,2023-05-27,17:30:00,9,Avaí,Vitória,2.96,3.2,2.48,1.05,7.2,1.4,2.68,2.35,1.53,4.2,1.18,8.2,1.03,1.96,1.8
9288,2023-05-27,17:30:00,4,Rentistas,Miramar Misiones,2.18,3.05,2.9,0.0,0.0,0.0,0.0,1.92,1.7,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-05-27,18:00:00,18,Platense,Belgrano,2.45,3.0,3.0,1.12,6.5,1.52,2.35,2.59,1.42,6.0,1.14,12.0,1.02,2.25,1.62
Brazil Serie B,2023-05-27,18:00:00,9,Atlético GO,Botafogo SP,1.63,3.55,5.5,1.07,7.5,1.33,3.2,2.0,1.73,3.6,1.25,6.5,1.1,2.02,1.76
Brazil Serie D,2023-05-27,18:00:00,4,Humaitá,Tuna Luso,3.03,3.22,2.09,0.0,0.0,0.0,0.0,1.79,1.82,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-27,18:00:00,4,CRAC,Inter de Limeira,2.43,2.87,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-27,18:00:00,4,CAP,Cascavel CR,2.24,2.74,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-05-27,18:00:00,19,Real Cartagena,Llaneros,2.31,3.18,3.01,1.07,8.9,1.4,2.8,2.16,1.66,4.2,1.2,7.1,1.07,1.9,1.83
Colombia Categoria Primera B,2023-05-27,18:00:00,19,Fortaleza CEIF,Deportes Quindío,1.96,3.16,3.96,1.1,7.15,1.46,2.53,2.5,1.5,4.47,1.17,8.3,1.04,2.15,1.65
Chile Primera B,2023-05-27,18:30:00,14,Deportes Temuco,Santiago Wanderers,2.19,3.2,3.22,1.06,9.15,1.38,2.9,2.05,1.65,4.0,1.22,6.5,1.08,1.9,1.83
Bolivia LFPB,2023-05-27,18:30:00,15,Wilstermann,Royal Pari,1.65,3.45,4.7,1.07,8.55,1.38,2.92,1.87,1.83,3.85,1.23,7.3,1.07,2.03,1.75
Brazil Serie A,2023-05-27,18:30:00,8,Flamengo,Cruzeiro,1.63,3.9,5.5,1.04,10.0,1.29,3.5,1.8,1.91,2.75,1.4,5.0,1.14,1.8,1.95
Brazil Serie A,2023-05-27,18:30:00,8,Cuiabá,Coritiba,1.97,3.4,3.75,1.07,9.0,1.4,2.9,2.2,1.6,4.2,1.22,8.5,1.06,1.95,1.8
Turkey Süper Lig,2023-05-27,19:00:00,38,Giresunspor,Antalyaspor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-05-27,19:00:00,38,İstanbulspor,Ümraniyespor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-05-27,19:00:00,38,Hatayspor,Galatasaray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-05-27,19:00:00,38,İstanbul Başakşehir,Trabzonspor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-05-27,19:00:00,38,Fenerbahçe,Gazişehir Gaziantep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-05-27,19:00:00,38,Ankaragücü,Adana Demirspor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-05-27,19:00:00,38,Fatih Karagümrük,Kasımpaşa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-05-27,19:00:00,38,Beşiktaş,Konyaspor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-05-27,19:00:00,38,Sivasspor,Kayserispor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Profesional,2023-05-27,19:00:00,20,Sportivo Trinidense,Resistencia,1.8,3.58,4.26,0.0,0.0,0.0,0.0,1.91,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-27,19:00:00,4,Pacajus,Globo,1.33,4.5,7.2,1.03,15.25,1.19,3.92,1.63,2.01,2.64,1.4,4.68,1.15,1.97,1.71
Brazil Serie D,2023-05-27,19:00:00,4,Maringá,Operário MT,1.82,2.98,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-05-27,19:00:00,5,Náutico,América RN,1.94,3.34,3.76,1.03,7.9,1.34,2.88,2.07,1.67,3.65,1.22,7.2,1.05,1.87,1.79
Argentina Prim B Nacional,2023-05-27,19:10:00,18,Deportivo Morón,Temperley,2.7,2.99,2.83,1.08,6.05,1.53,2.35,2.65,1.42,5.2,1.11,10.5,1.0,2.15,1.62
USA USL Championship,2023-05-27,20:00:00,0,Indy Eleven,Louisville City,4.06,3.6,1.8,1.04,12.75,1.25,3.6,1.75,1.95,2.91,1.36,5.25,1.12,1.75,2.0
USA USL Championship,2023-05-27,20:00:00,0,Miami FC,Orange County SC,1.82,3.6,3.96,0.0,0.0,0.0,0.0,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador Primera Categoría Serie A,2023-05-27,20:00:00,12,Delfin SC,Gualaceo SC,1.8,3.35,4.1,1.03,8.4,1.31,3.04,2.05,1.67,3.48,1.24,6.75,1.06,1.89,1.81
9288,2023-05-27,20:00:00,4,Cerrito,Albion,2.58,2.97,2.58,1.05,8.0,1.33,2.93,2.01,1.63,3.56,1.23,7.5,1.05,1.8,1.96
Colombia Categoria Primera A,2023-05-27,20:05:00,22,Rionegro Águilas,Deportivo Pasto,1.85,3.46,4.44,1.05,7.3,1.39,2.71,2.35,1.6,4.15,1.18,8.0,1.03,2.08,1.7
Argentina Primera División,2023-05-27,20:30:00,18,Independiente,Lanús,2.65,2.86,2.98,1.1,7.5,1.47,2.65,2.4,1.5,4.8,1.18,11.0,1.04,2.08,1.71
USA MLS,2023-05-27,20:30:00,0,Montreal Impact,Inter Miami,1.85,3.5,3.85,1.05,9.0,1.3,3.4,1.85,1.87,3.25,1.33,6.0,1.11,1.8,2.0
USA MLS,2023-05-27,20:30:00,0,New England Revolution,Chicago Fire,1.9,3.6,3.75,1.04,10.0,1.22,4.0,1.67,2.1,2.62,1.44,4.75,1.15,1.65,2.2
USA MLS,2023-05-27,20:30:00,0,New York City,Philadelphia Union,2.05,3.1,3.3,1.07,7.5,1.36,3.0,2.1,1.67,3.5,1.29,6.5,1.1,1.75,1.95
USA MLS,2023-05-27,20:30:00,0,Orlando City,Atlanta United FC,2.25,3.1,2.8,1.05,9.0,1.29,3.5,1.83,1.87,3.0,1.36,5.0,1.14,1.63,2.2
USA MLS,2023-05-27,20:30:00,0,Toronto,DC United,2.15,3.2,3.0,1.06,11.0,1.3,3.55,1.8,1.91,3.32,1.34,6.45,1.12,1.75,2.03
USA USL Championship,2023-05-27,20:30:00,0,Tampa Bay Rowdies,Colorado Springs,1.78,3.62,4.14,1.04,13.0,1.25,3.57,1.75,1.95,2.93,1.35,5.25,1.12,1.71,2.08
Chile Segunda División,2023-05-27,20:30:00,12,Iberia,Deportes Linares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA USL Championship,2023-05-27,21:00:00,0,Rio Grande Valley,Charleston Battery,2.54,3.34,2.54,1.04,12.75,1.25,3.57,1.87,1.87,2.93,1.35,5.3,1.12,1.64,2.2
Chile Primera B,2023-05-27,21:00:00,14,San Luis,Cobreloa,2.25,3.18,3.13,1.07,9.1,1.37,2.86,2.15,1.65,3.78,1.23,7.05,1.07,1.9,1.82
Bolivia LFPB,2023-05-27,21:00:00,15,Independiente Petrolero,Real Tomayapo,1.7,3.45,4.5,1.07,8.1,1.41,2.77,2.23,1.61,4.12,1.21,7.8,1.06,2.14,1.67
Brazil Serie A,2023-05-27,21:00:00,8,São Paulo,Goiás,1.47,4.3,6.75,1.04,12.0,1.28,3.6,1.83,1.87,3.25,1.33,6.0,1.12,2.0,1.75
USA USL Championship,2023-05-27,21:00:00,0,Rio Grande Valley,Charleston Battery,2.54,3.34,2.54,1.04,12.75,1.25,3.57,1.87,1.87,2.93,1.35,5.3,1.12,1.64,2.2
Chile Primera B,2023-05-27,21:00:00,14,San Luis,Cobreloa,2.25,3.18,3.13,1.07,9.1,1.37,2.86,2.15,1.65,3.78,1.23,7.05,1.07,1.9,1.82
Bolivia LFPB,2023-05-27,21:00:00,15,Independiente Petrolero,Real Tomayapo,1.7,3.45,4.5,1.07,8.1,1.41,2.77,2.23,1.61,4.12,1.21,7.8,1.06,2.14,1.67
Brazil Serie A,2023-05-27,21:00:00,8,São Paulo,Goiás,1.47,4.3,6.75,1.04,12.0,1.28,3.6,1.83,1.87,3.25,1.33,6.0,1.12,2.0,1.75
Argentina Prim B Nacional,2023-05-27,21:15:00,16,Quilmes,Atlanta,2.04,3.26,3.9,1.06,6.8,1.44,2.54,2.4,1.53,4.5,1.16,8.8,1.02,2.15,1.62
USA MLS,2023-05-27,21:30:00,0,Houston Dynamo,Austin,2.15,3.2,3.0,1.05,9.5,1.25,3.6,1.8,1.91,2.9,1.36,5.25,1.13,1.67,2.1
USA MLS,2023-05-27,21:30:00,0,Minnesota United,Real Salt Lake,1.97,3.5,3.45,1.01,10.0,1.23,3.64,1.7,2.05,2.88,1.35,5.25,1.11,1.67,2.12
USA MLS,2023-05-27,21:30:00,0,St. Louis City,Vancouver Whitecaps,1.95,3.3,3.3,1.03,15.0,1.21,4.6,1.7,2.05,2.8,1.44,5.4,1.16,1.6,2.2
USA USL Championship,2023-05-27,21:30:00,0,San Antonio,New Mexico United,1.66,3.74,4.94,1.04,12.75,1.25,3.57,1.87,1.87,2.93,1.35,5.25,1.12,1.82,1.94
Mexico Ascenso MX,2023-05-27,22:00:00,0,Tapatío,Atlante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-05-27,22:15:00,22,Millonarios,Boyacá Chicó,1.64,3.68,5.85,1.05,7.1,1.42,2.61,2.35,1.57,4.3,1.17,8.4,1.03,2.31,1.58
USA MLS,2023-05-27,22:30:00,0,Colorado Rapids,FC Cincinnati,2.15,3.2,3.0,1.01,9.8,1.25,3.6,1.83,1.87,2.87,1.36,5.0,1.13,1.62,2.2
USA USL Championship,2023-05-27,23:00:00,0,Oakland Roots,San Diego Loyal,2.36,3.36,2.74,1.04,12.75,1.25,3.55,1.87,1.87,2.95,1.35,5.3,1.12,1.64,2.2
Canada Canadian Premier League,2023-05-27,23:00:00,7,Pacific FC,HFX Wanderers FC,1.63,3.6,4.9,0.0,0.0,0.0,0.0,1.87,1.71,0.0,0.0,0.0,0.0,0.0,0.0
USA MLS,2023-05-27,23:30:00,0,LA Galaxy,Charlotte,1.7,3.9,4.2,1.03,18.0,1.18,5.1,1.57,2.3,2.38,1.51,4.6,1.18,1.57,2.33
USA MLS,2023-05-27,23:30:00,0,SJ Earthquakes,FC Dallas,1.87,3.3,3.6,1.04,10.5,1.29,3.4,1.8,1.91,3.0,1.33,5.5,1.11,1.67,2.1
USA MLS,2023-05-27,23:30:00,0,Seattle Sounders,New York RB,2.0,3.35,3.6,1.08,6.5,1.4,2.7,2.0,1.73,3.8,1.22,7.5,1.06,2.0,1.73
